Title,Price,Bedrooms,Living Size(m²),Land Size(m²),Location,Timestamp
dijual rumah renov full furnished di metland cibitung bekasi,840000000.0,2,40.0,72.0,Bekasi,2025-04-27T14:31:49.495934
rumah 2 lantai strategis dekat tol jatinegara jakarta timur,1192000000.0,3,90.0,50.0,Jakarta Timur,2025-04-27T14:31:49.781993
luxury villa di pecatu bali,1835000000.0,2,70.0,108.0,Badung,2025-04-27T14:31:50.105279
rumah luas120/111 hrg335jt di manglayang regency cileunyi bandung,335000000.0,3,110.0,120.0,Bandung,2025-04-27T14:32:00.248774
bunaken park tipe talisei,235000000.0,2,36.0,91.0,Manado,2025-04-27T14:32:00.514163
jual rumah 2 lantai siap huni di komplek mekar wangi bandung,2700000000.0,3,150.0,100.0,Bandung,2025-04-27T14:32:00.782534
"dijual cepat rumah lokasi yang nyaman, one gate sistem di bintaro jaya",4000000000.0,4,150.0,180.0,Selatan,2025-04-27T14:32:01.015782
dijual rumah siap huni di kebayoran residence bintaro,4150000000.0,4,120.0,105.0,Indonesia Tangerang,2025-04-27T14:32:01.368284
2 kamar tidur minimalis tambun bekasi,435000000.0,2,36.0,72.0,Bekasi,2025-04-27T14:32:01.498753
2 kamar tidur type 40/73 bekasi umuka 2.5jt-discount 25jt,485000000.0,2,40.0,73.0,Bekasi,2025-04-27T14:32:01.596899
ema330 dijual rumah hitung tanah murah strategis shm di jalan legundi,3300000000.0,5,250.0,383.0,Surabaya,2025-04-27T14:32:01.692469
rumah komersil dp murah harga terjangkau,350000000.0,2,38.0,84.0,Bogor,2025-04-27T14:32:01.900452
bamboo prime residence tipe emerald a18 (ff),1959042000.0,3,88.0,99.0,Tangerang Selatan,2025-04-27T14:32:02.204919
bamboo prime residence tipe mezzanine d11 (ff),1295125000.0,3,45.0,71.0,Tangerang Selatan,2025-04-27T14:32:02.495182
dijual rumah siap huni – bebas banjir & dekat stasiun sudimara!,700000000.0,2,24.0,60.0,Tangerang Selatan,2025-04-27T14:32:02.782381
bamboo prime residence tipe mezzanine d12 (ff),1275575000.0,3,45.0,71.0,Tangerang Selatan,2025-04-27T14:32:03.063924
rumah 2 lantai siap huni booking 1 jt siap akad lokasi kalimulya depok,970000000.0,3,80.0,70.0,Depok,2025-04-27T14:32:03.273202
rumah 2 lantai strategis dekat danu sunter jakarta utara,742330000.0,2,56.0,33.0,Jakarta Utara,2025-04-27T14:32:03.383449
rumah dijual strategis dekat prj kemayoran jakarta pusat,688900000.0,2,48.0,25.0,Jakarta Pusat,2025-04-27T14:32:03.496099
rumah 2 lantai di griya bintara indah,1400000000.0,3,200.0,117.0,Bekasi,2025-04-27T14:32:03.606102
rumah 2 lantai siap huni cipinang baru raya jakarta timur,2500000000.0,3,90.0,76.0,Jakarta Timur,2025-04-27T14:32:03.717278
dijual rumah mewah 2 lantai modal booking 1 juta langsung akad & huni,970000000.0,3,90.0,70.0,Depok,2025-04-27T14:32:03.900424
murah ruko ramai lokasi strategis harga 399jt di margahayu buah batu,399900000.0,3,74.0,38.0,Bandung,2025-04-27T14:32:04.192634
rumah subsidi di ungaran hanya 166juta,166000000.0,2,30.0,60.0,Semarang,2025-04-27T14:32:04.479606
rumah siap huni dekat stasiun banyuwangi kota,215000000.0,2,50.0,84.0,Banyuwangi,2025-04-27T14:32:04.786377
bunaken park tipe bukide,284800000.0,2,40.0,104.0,Manado,2025-04-27T14:32:05.077642
rumah cluster baru strategis dekat tol grogol limo depok,1095000000.0,3,75.0,60.0,Depok,2025-04-27T14:32:05.319762
mekarjaya green residence hunian nyaman di sumedang,166000000.0,2,30.0,63.0,Sumedang,2025-04-27T14:32:05.586026
income 600jt'an 30 kamar kos exclusive aktif bangunan baru gres wiyung,5200000000.0,30,630.0,213.0,Surabaya,2025-04-27T14:32:05.817808
mutiara damai tipe m,2352000000.0,3,130.0,109.0,Jakarta Timur,2025-04-27T14:32:06.114645
mutiara damai tipe p,2100000000.0,3,121.0,96.0,Jakarta Timur,2025-04-27T14:32:06.373049
mutiara damai tipe b,1834000000.0,3,103.0,82.0,Jakarta Timur,2025-04-27T14:32:06.657074
rumah murah medokan rungkut surabaya,1550000000.0,4,200.0,150.0,Surabaya,2025-04-27T14:32:06.920447
dijual rumah mewah 2 lantai modal booking 1 juta langsung akad & huni,970000000.0,3,90.0,70.0,Depok,2025-04-27T14:32:16.014269
rumah siap huni dekat stasiun banyuwangi kota,215000000.0,2,50.0,84.0,Banyuwangi,2025-04-27T14:32:16.310518
the astelia bintaro tipe badan,1792000000.0,4,130.0,60.0,Tangerang,2025-04-27T14:32:16.613276
bamboo prime residence tipe mezzanine d18 (ff),1605265000.0,3,45.0,83.0,Tangerang Selatan,2025-04-27T14:32:16.863698
rumah 2 lantai mewah siap huni murah lokasi dekat lrt harjamukti tol,1600000000.0,3,80.0,89.0,Depok,2025-04-27T14:32:17.113402
rumah di dukuh bima ada kolam renang jual murah,2100000000.0,3,250.0,196.0,Bekasi,2025-04-27T14:32:17.377529
rumah idaman tanpa dp lokasi pusat kota bsd city elyon strategis 3 lt,4600000000.0,5,265.0,162.0,Tangerang,2025-04-27T14:32:17.666299
unit minimalis 3kt jl kaliurang sleman ngaglik dekat gentan kampus uii,765000000.0,3,60.0,100.0,Sleman,2025-04-27T14:32:17.925512
bunaken park tipe anuling,253200000.0,2,36.0,91.0,Manado,2025-04-27T14:32:18.216143
cluster east ginza tipe harumi,971148410.0,2,35.0,78.0,Bekasi,2025-04-27T14:32:18.472591
dijual rumah townhouse 2 lantai kondisi baru di komplek kesuma regency,1400000000.0,3,161.0,96.0,Palembang,2025-04-27T14:32:18.574831
dijual rumah bagus siap huni di bintaro sektor 7,5900000000.0,4,350.0,279.0,Tangerang Selatan,2025-04-27T14:32:18.687675
rumah dijual malibu pakuwon city surabaya murah langka furnished,3100000000.0,3,150.0,144.0,Surabaya,2025-04-27T14:32:18.790448
wts dijual rumah cluster the zora - bsd city,6200000000.0,4,200.0,153.0,Tangerang Selatan,2025-04-27T14:32:19.026783
turun harga cluster thomson gading serpong 2 lantai full renovasi,1650000000.0,3,84.0,66.0,Tangerang,2025-04-27T14:32:19.282681
jual rumah minimalis gaya jepang di arjasari,277000000.0,2,73.0,90.0,Bandung,2025-04-27T14:32:19.572691
djual rumah 2 lantai di pamulang,766500000.0,2,64.0,50.0,Tangerang Selatan,2025-04-27T14:32:19.849430
"“cuma 1 juta bisa punya smart home di sawangan depok? yes, dia. !",643000000.0,2,56.0,63.0,Depok,2025-04-27T14:32:20.092109
"“klasika townhouse,siap huni! ,cukup booking fee 1juta ajaaa!",657000000.0,2,45.0,62.0,Bogor,2025-04-27T14:32:20.333618
dijual rumah hook halam luas di bintaro permai bintaro jakarta selatan,6500000000.0,5,300.0,475.0,Selatan,2025-04-27T14:32:20.539341
dijual rumah cluster nara village gading serpong 8menit ke bsd,3900000000.0,3,116.0,120.0,Tangerang,2025-04-27T14:32:20.865725
bamboo prime residence tipe emerald a16,1866530000.0,3,88.0,112.0,Tangerang Selatan,2025-04-27T14:32:21.284207
tahomi ville tipe 80,800905088.0,3,80.0,66.0,Depok,2025-04-27T14:32:21.593123
rumah mewah elite permata jingga pj blok west dekat masjid + furniture,1650000000.0,3,100.0,82.0,Malang,2025-04-27T14:32:21.885616
rumah mewah semi cluster shm dekat kantor pelni jakarta pusat,660000000.0,2,46.0,24.0,Jakarta Pusat,2025-04-27T14:32:22.093641
rumah cluster deket bintaro plaza dan stasiun pd ranji,850000000.0,2,80.0,100.0,Tangerang Selatan,2025-04-27T14:32:22.384375
rumah di jual di sukmajaya depok lokasi strategis,1100000000.0,3,70.0,81.0,Depok,2025-04-27T14:32:22.664108
rumah strategis 2 lantai di taman merdeka sukmajaya,930000000.0,3,60.0,60.0,Depok,2025-04-27T14:32:22.969624
dijual rumah brandnew siap huni di the icon bsd city,5750000000.0,4,289.0,197.0,Tangerang Selatan,2025-04-27T14:32:23.228467
s798.rumah murah ekonomis siap huni free biaya dkt akses bsd buaran,525000000.0,2,40.0,63.0,Tangerang Selatan,2025-04-27T14:32:23.574384
"strategis kos dekat unair, its bangunan baru gress 30 kamar exclusive",5700000000.0,30,450.0,180.0,Surabaya,2025-04-27T14:32:33.660688
dijual rumah brandnew siap huni di the icon bsd city,5750000000.0,4,289.0,197.0,Tangerang Selatan,2025-04-27T14:32:33.925482
s798.rumah murah ekonomis siap huni free biaya dkt akses bsd buaran,525000000.0,2,40.0,63.0,Tangerang Selatan,2025-04-27T14:32:34.211192
mutiara damai tipe e,2313000000.0,4,167.0,109.0,Jakarta Timur,2025-04-27T14:32:34.480055
murah rumah minimalis 2 lantai harga 930 di margahayu buahbatu bandung,930000000.0,4,150.0,90.0,Bandung,2025-04-27T14:32:34.860826
rumah baru modern classic dalam komplek,8900000000.0,4,450.0,302.0,Jakarta Selatan,2025-04-27T14:32:34.980530
"sudah langka , stok jarang! rumah tipe standar di summarecon bekasi",2050000000.0,2,103.0,126.0,Bekasi,2025-04-27T14:32:35.154481
dijual rumah cantik dan modern pisangan jakarta timur,850000000.0,3,64.0,32.0,Jakarta Timur,2025-04-27T14:32:35.395536
dijual cepat ! rumah hoek terawat northwest central citraland,1350000000.0,2,72.0,72.0,Surabaya,2025-04-27T14:32:35.621646
dijual rumah murah mewah 3 lt on prpgress di lippo cikarang,3500000000.0,5,600.0,330.0,Bekasi,2025-04-27T14:32:35.865295
rumah lama terawat bagus siap huni di kav polri ragunan,15000000000.0,6,600.0,960.0,Jakarta Selatan,2025-04-27T14:32:36.126716
dijual rumah minimalis siap huni di kebayoran residence bintaro,2200000000.0,2,73.0,68.0,Tangerang Selatan,2025-04-27T14:32:36.397592
dijual rumah limasan pinggir waduk cengklik cocok untuk resto,875000000.0,1,150.0,242.0,Boyolali,2025-04-27T14:32:36.654227
rumah baru on progress di kalisari pasar rebo jakarta timur,1785000000.0,4,114.0,84.0,Jakarta Timur,2025-04-27T14:32:36.901719
mutiara damai tipe a,1685000000.0,3,108.0,78.0,Jakarta Timur,2025-04-27T14:32:37.128511
mutiara damai tipe d,3075000000.0,4,152.0,142.0,Jakarta Timur,2025-04-27T14:32:37.224145
"dijual: rumah kawasan premium di jl kutisari , surabaya",5500000000.0,8,200.0,342.0,Surabaya,2025-04-27T14:32:37.398698
villa cantik 2 bedroom segera siap huni,1975000000.0,2,60.0,129.0,Badung,2025-04-27T14:32:37.674626
bunaken park tipe miangas,339200000.0,2,40.0,112.0,Manado,2025-04-27T14:32:37.949220
hunian 2 lantai siao huni sudah ada tetangga lokasi cilodong depok,1080000000.0,3,90.0,77.0,Depok,2025-04-27T14:32:38.242747
armont residences sangat murah di kelasnya! new luxury cluster bsdcity,5400000000.0,5,232.0,120.0,Tangerang,2025-04-27T14:32:38.534977
dijual.cepat rumah suvarna sutera cluster bahana harga nego,1100000000.0,3,127.0,102.0,Tangerang,2025-04-27T14:32:38.784358
"rumah jgc full renov murah 2,2m - pasaran 2,8m - 112 /160 - 2,5 lt",2200000000.0,4,160.0,112.0,Jakarta Timur,2025-04-27T14:32:39.017104
ca361 dijual rumah baru gress hook murah strategis shm di mulyosari,1625000000.0,3,125.0,84.0,Surabaya,2025-04-27T14:32:39.296585
rumah di bekasi fasilitas sangat lengkap dan bebas banjir,655000000.0,2,36.0,72.0,Bekasi,2025-04-27T14:32:39.566493
dijual rumah cluster dekat aeon bsd & stasiun cisauk,1100000000.0,2,54.0,84.0,Tangerang,2025-04-27T14:32:39.677878
"dijual rumah bendungan hilir, lokasi premium, siap huni",5905000000.0,3,160.0,126.0,Jakarta Pusat,2025-04-27T14:32:39.805365
new villa di umalas kerobokan badung bali,14000000000.0,4,560.0,400.0,Badung,2025-04-27T14:32:39.928612
rumah cozy full furnish di lokasi idaman raffles hills cibubur,6300000000.0,5,400.0,300.0,Jakarta Timur,2025-04-27T14:32:40.050345
rumah minimalis di perumahan lebak lestari,8200000000.0,4,316.0,354.0,Jakarta Selatan,2025-04-27T14:32:40.146140
matera residence cluster termewah di gading serpong,6385600000.0,5,208.0,162.0,Tangerang,2025-04-27T14:32:50.609536
hunian baru mewah lingkungan elit dekat sekarsuli,1500000000.0,3,130.0,97.0,Bantul,2025-04-27T14:32:50.897182
cirtra gran cibubur rumah mewah full furnished,4400000000.0,4,270.0,160.0,Bekasi,2025-04-27T14:32:51.192465
rumah boulevard sutera olivia alam sutera,8500000000.0,4,300.0,367.0,Tangerang Selatan,2025-04-27T14:32:51.359085
"dijual cepat rumah fasilitas dan akses baik, bebas banjir di ps.minggu",4500000000.0,6,260.0,190.0,Jakarta Selatan,2025-04-27T14:32:51.495739
rumah cluster gratis motor listrik book 1 juta bekasi,500000000.0,3,80.0,80.0,Bekasi,2025-04-27T14:32:51.709199
dijual rumah di cibubur essence jakarta timur,800000000.0,3,76.0,91.0,Jakarta Timur,2025-04-27T14:32:51.983743
jual rumah tingkat 3 kamar sesetan pedungan denpasar bali,1299000000.0,3,60.0,60.0,Denpasar,2025-04-27T14:32:52.291320
di jual rumah turun harga di sunter jakarta utara,460000000.0,2,2.0,43.0,Jakarta Utara,2025-04-27T14:32:52.609078
rumah 2 lantai harga 1 lantai bogor kota bebas banjir terbaik,699000000.0,2,53.0,50.0,Bogor,2025-04-27T14:32:52.947365
rumah baru 2 lantai impian dan terawat strategis termurah sejagat,600000000.0,3,60.0,90.0,Bogor,2025-04-27T14:32:53.248453
rumah villa dijual di canggu 5 menit ke pantai berawa,1950000000.0,3,170.0,200.0,Badung,2025-04-27T14:32:53.564762
dijual rumah dan rukost di karawang,600000000.0,2,50.0,45.0,Bekasi,2025-04-27T14:32:53.882621
dijual rumah 2 lantai cukup 250 ribu sampai akad,600000000.0,3,39.0,60.0,Bekasi,2025-04-27T14:32:54.163469
"rumah 3lantai ada lift, furnished, shm dkt mrt cipete jak sel cl 437",4500000000.0,4,320.0,180.0,Jakarta Selatan,2025-04-27T14:32:54.471323
rumah apik bersih terawat utara candi gebang,575000000.0,2,70.0,85.0,Sleman,2025-04-27T14:32:54.799971
"for sale 4 bedroom, 15 are villa in pererenan",39000000000.0,4,500.0,1500.0,Badung,2025-04-27T14:32:55.115050
stunning 2-bedroom villa in peaceful kaba-kaba.,3400000000.0,2,102.0,136.0,Tabanan,2025-04-27T14:32:55.431785
rumah mewah asri strategis harga merakyat di pinggiran kota jaksel,2750000000.0,4,220.0,124.0,Jakarta Selatan,2025-04-27T14:32:55.750468
rumah murah 9x14 4kt cluster semayang asya cakung jakarta timur,3050000000.0,4,146.0,126.0,Jakarta Timur,2025-04-27T14:32:56.076333
"3 bedroom villa full furnish, 8,5 billion nego",8500000000.0,3,350.0,280.0,Badung,2025-04-27T14:32:56.386071
"rumah siap huni 2lt shm semi furnished dkt taman, bintaro sek 2 cl 435",2100000000.0,3,210.0,90.0,Tangerang Selatan,2025-04-27T14:32:56.702806
( jual cepat rmh dlm komplek nempel rs permata cibubur ) jakarta timur,1150000000.0,4,112.0,90.0,Jakarta Timur,2025-04-27T14:32:57.018105
cocok untuk investasi! vila mungil di jimbaran dekat ayana resort,1600000000.0,2,65.0,120.0,Badung,2025-04-27T14:32:57.371951
siap huni di bali resort bisa cicil ke developer,452500000.0,2,30.0,60.0,Bogor,2025-04-27T14:32:57.690266
nego langsung pemilik jual rumah vila. nanggulan. kulonprogo,2350000000.0,3,118.0,1046.0,Kulon Progo,2025-04-27T14:32:58.020654
best deal rumah rapi siap huni di menaggio village gading serpong,2500000000.0,4,150.0,102.0,Tangerang,2025-04-27T14:32:58.325795
hunian 2 lantai murah sekota depok mulai 600jt an lokasi jatimulya,650000000.0,3,80.0,60.0,Depok,2025-04-27T14:32:58.649536
rumah 2 lantai siap huni industri 2 gunung sahari jakarta pusat,553000000.0,2,43.0,22.0,Jakarta Pusat,2025-04-27T14:32:58.972192
new project scandinavian style @menganti,415000000.0,2,30.0,66.0,Gresik,2025-04-27T14:32:59.282770
dijual cepat! rumah villa studio 2 lantai di pondok indah residence,1700000000.0,2,120.0,72.0,Denpasar,2025-04-27T14:33:08.475450
dijual rumah cantik dan elegant 2 lantai di sunter jakarta utara,451200000.0,2,40.0,20.0,Jakarta Utara,2025-04-27T14:33:08.775476
rumah minimalis mewah murah dkt tol grand wisata mustika jaya bekasi,350000000.0,2,36.0,60.0,Bekasi,2025-04-27T14:33:09.073611
dijual rumah cluster beryl gading serpong,3000000000.0,3,125.0,160.0,Tangerang,2025-04-27T14:33:09.356476
rumah 2 lantai strategis dekat rs islam jakarta pusat,2930000000.0,4,96.0,85.0,Jakarta Pusat,2025-04-27T14:33:09.539736
dijual rumah cantik dan modern jln srikaya utan kayu jakarta timur,450000000.0,2,41.0,21.0,Jakarta Timur,2025-04-27T14:33:09.656604
dijual murah cepat rumah + 4 kamar usaha strategis di bekasi timur,850000000.0,4,45.0,232.0,Bekasi,2025-04-27T14:33:09.780637
rumah nyaman 2 lantai,4600000000.0,5,250.0,400.0,Depok,2025-04-27T14:33:09.885812
jual rumah di kelapa gading 3 lantai bagus bebas banjir,2150000000.0,5,170.0,75.0,Jakarta Utara,2025-04-27T14:33:10.126916
"jual rumah di vila chery 1, cimacan, cianjur, puncak",1200000000.0,3,100.0,450.0,Cianjur,2025-04-27T14:33:10.416747
"rumah mewah 2 lantai di sukamaju, depok. dekat hypermart tole iskandar",1050000000.0,3,89.0,66.0,Depok,2025-04-27T14:33:10.708805
"rumah mewah full bata merah 1 lantai & 2 lantai di cilodong, depok",764000000.0,3,55.0,78.0,Depok,2025-04-27T14:33:10.996029
latinos bussiness district di bsd office & tempat tinggal,1700000000.0,2,94.0,94.0,Tangerang Selatan,2025-04-27T14:33:11.304327
dijual rumah cluster serenade lake gading serpong,3200000000.0,3,181.0,180.0,Tangerang,2025-04-27T14:33:11.596131
dijual rumah cantik lokasi strategis belakang grand hyatt yogyakarta,2200000000.0,3,225.0,100.0,Sleman,2025-04-27T14:33:11.858412
dijual rumah di cilangkap depok 15 menit ke tol cimanggis,2000000000.0,3,120.0,197.0,Depok,2025-04-27T14:33:12.145584
dijual rumah di depok akses jalan raya bogor nego,750000000.0,3,81.0,81.0,Depok,2025-04-27T14:33:12.433843
rumah mewah dan cantik shm dekat kantor pengadilan agama,1260000000.0,3,80.0,41.0,Jakarta Pusat,2025-04-27T14:33:12.687715
citra garden serpong gavius harga mulai 750 juta ppn 0%,765000000.0,2,28.0,60.0,Tangerang,2025-04-27T14:33:12.968420
rumah 2 lantai siap huni cipinang elok jakarta timur,504000000.0,1,39.0,20.0,Jakarta Timur,2025-04-27T14:33:13.226154
rumah real estate second murah di citra indah city cileungsi jonggol,435000000.0,2,45.0,120.0,Bogor,2025-04-27T14:33:13.515847
gading center tipe 268 (hoek b),3801210000.0,3,268.0,155.0,Jakarta Utara,2025-04-27T14:33:13.809907
rumah siap huni dp 0% free biaya akses 10 menit ke stasiun depok,783000000.0,3,65.0,67.0,Depok,2025-04-27T14:33:14.066315
rumah baru semi furnished plumeria residence graha raya dekat toll,1985000000.0,3,102.0,71.0,Selatan,2025-04-27T14:33:14.283763
rumah 2 lantai siap huni di cibinong bogor,680000000.0,3,80.0,60.0,Bogor,2025-04-27T14:33:14.398424
dijual cepat rumah mewah luas ada pool harga ok di menteng,43000000000.0,6,520.0,753.0,Jakarta Pusat,2025-04-27T14:33:14.506353
jual rumah di the green bsd serpong,5200000000.0,5,330.0,208.0,Tangerang Selatan,2025-04-27T14:33:14.603402
jual rumah di griyaloka bsd serpong,2000000000.0,3,120.0,87.0,Tangerang Selatan,2025-04-27T14:33:14.715458
jual rumah taman cibaduyut indah bandung,850000000.0,3,70.0,110.0,Bandung,2025-04-27T14:33:14.923945
jual rumah nyaman komplek dago giri,5000000000.0,6,358.0,501.0,Bandung,2025-04-27T14:33:15.232033
rumah siap huni kayu putih 2 lantai bebas banjir lokasi strategisb,4800000000.0,5,300.0,200.0,Jakarta Timur,2025-04-27T14:33:23.288496
rumah bagus siap huni area turangga bandung dekat trans studio mall,1600000000.0,3,120.0,137.0,Bandung,2025-04-27T14:33:23.539383
villa di komplek malibu junction ( jalan karya jaya / tritura ),1520000000.0,2,137.0,91.0,Medan,2025-04-27T14:33:23.821250
rumah qozy cantik di jl durian barat jagakarsa jakarta,2900000000.0,4,230.0,147.0,Jakarta Selatan,2025-04-27T14:33:24.087888
dijual cepat rumah siap huni 1 1/4 lantai unit rumah di hook,2500000000.0,5,250.0,270.0,Depok,2025-04-27T14:33:24.287943
dijual cepat rumah murah di jl. beringin helvetia medan,1200000000.0,6,200.0,413.0,Medan,2025-04-27T14:33:24.404426
"rumah 2 lt, shm, bagus, nyaman, kelapa dua, cimanggis, kota depok",2800000000.0,3,130.0,150.0,Depok,2025-04-27T14:33:24.520966
dijual cepat rumah baru cakep ada pool turun harga di bintaro sektor 9,4500000000.0,5,285.0,180.0,Tangerang Selatan,2025-04-27T14:33:24.643749
dijual rumah baru 2-lantai minimalis dalam cluster daerah pasar minggu,635000000.0,3,65.0,35.0,Jakarta Selatan,2025-04-27T14:33:24.738914
rumah baru harga murah siap huni lokasi anninas residence klaten,435000000.0,2,42.0,80.0,Klaten,2025-04-27T14:33:24.834604
"rumah 2 lantai bebas banjir, shm di bintara 9 dekat tol bintara",700000000.0,3,110.0,55.0,Bekasi,2025-04-27T14:33:24.943819
jual rumah di the green bsd serpong,7050000000.0,4,400.0,252.0,Tangerang Selatan,2025-04-27T14:33:25.058182
rumah jambangan surabaya,1450000000.0,5,186.0,84.0,Surabaya,2025-04-27T14:33:25.173111
rumah baru dekat jakarta 100 meter,1100000000.0,3,85.0,100.0,Jakarta Barat,2025-04-27T14:33:25.300029
jual rumah di greencourt 4 kt 237 m2 harga bawah pasaran !,4200000000.0,4,110.0,237.0,Jakarta Barat,2025-04-27T14:33:25.434747
dijual cepat rumah bonus ruko lokasi strategis kemayoran jakpus,9200000000.0,5,260.0,380.0,Jakarta Pusat,2025-04-27T14:33:25.556014
rumah mewah di gading serpong lokasi strategis dekat akses toll,2100000000.0,4,151.0,115.0,Tangerang Selatan,2025-04-27T14:33:25.837597
edisi mau pulang kampungdijual cepat rumah huk main road batununggal,1900000000.0,2,110.0,257.0,Bandung,2025-04-27T14:33:26.159665
"di jual cepat & strategis rumah tinggal daerah jalan amaliun, medan",1500000000.0,4,200.0,272.0,Medan,2025-04-27T14:33:26.484780
jual bu lokasi sawangan super strategis,1300000000.0,3,108.0,72.0,Depok,2025-04-27T14:33:26.795890
rumah istimewa full furnished di siranda terrace tembalang semarang,2180000000.0,3,102.0,153.0,Semarang,2025-04-27T14:33:27.095457
rumah 2lantai baru kpr tanpa dp strategis dekat gading serpong bsd,450000000.0,3,55.0,61.0,Tangerang,2025-04-27T14:33:27.415348
"rumah impian gen z dg multi access & no dp, no ribet di banjar wijaya",1336000000.0,3,64.0,50.0,Tangerang,2025-04-27T14:33:27.726577
jual rumah cluster the castilla bsd serpong,2500000000.0,4,150.0,128.0,Tangerang Selatan,2025-04-27T14:33:28.081091
"rumah mahagoni park bintaro jaya, sangat bagus, 2 menit ke pintu tol",2550000000.0,3,156.0,96.0,Tangerang Selatan,2025-04-27T14:33:28.388712
rumah siap huni di batununggal indah estate,3950000000.0,4,216.0,325.0,Bandung,2025-04-27T14:33:28.704613
hunian muslim full fasilitas dekat ke ciputat pamulang jakarta selatan,599000000.0,2,36.0,52.0,Depok,2025-04-27T14:33:29.010793
rumah siap huni di bogor semi furnish promo gratis semua biaya biaya,467000000.0,2,1.0,70.0,Bogor,2025-04-27T14:33:29.299085
rumah mewah mezzanine fasilitas kolam renang harga 700jutaan di bekasi,749000000.0,2,47.0,72.0,Bekasi,2025-04-27T14:33:29.413906
rumah kos premium 10 kamar depan umm dan dekat ub kota malang,1700000000.0,10,199.0,91.0,Malang,2025-04-27T14:33:29.519655
rumah kos premium 10 kamar depan umm dan dekat ub kota malang,1700000000.0,10,199.0,91.0,Malang,2025-04-27T14:33:39.802984
villa di ubud siap huni dan sewakan make money,2799000000.0,2,140.0,139.0,Gianyar,2025-04-27T14:33:40.098791
"dijual rugi/cepat/bu paling murah di bukit cimanggu city, kota bogor",250000000.0,2,60.0,78.0,Bogor,2025-04-27T14:33:40.386122
rumah di kunciran pinang dekat duta bintaro dan alam sutera tangerang,1300000000.0,3,180.0,100.0,Tangerang,2025-04-27T14:33:40.669821
dijual rumah baru renov unfurnished shm siap huni,1700000000.0,6,220.0,120.0,Depok,2025-04-27T14:33:40.869018
villa di komplek pacific palace ( sunggal ),1295000000.0,3,121.0,90.0,Medan,2025-04-27T14:33:41.071509
dijual rumah villa mediterania golf sentul city,4500000000.0,4,300.0,322.0,Bogor,2025-04-27T14:33:41.346383
rumah city view siap huni kota madya bandung,449000000.0,2,37.0,101.0,Bandung,2025-04-27T14:33:41.580033
"rumah mewah 3,5 lantai di green garden fullyfurnised,siap huni!",6750000000.0,6,525.0,200.0,Jakarta Barat,2025-04-27T14:33:41.874051
rumah murah lengkap private pool siap huni dekat kahuripan nirwana,1566000000.0,3,180.0,126.0,Sidoarjo,2025-04-27T14:33:42.310997
dijual rumah murah di discovery bintaro jaya tangerang selatan,4600000000.0,3,233.0,120.0,Tangerang Selatan,2025-04-27T14:33:42.582345
rumah baru di metland menteng costaria jakarta timur,3193000000.0,4,108.0,105.0,Jakarta Timur,2025-04-27T14:33:42.893679
rumah dijual bandung 2 lantai type 70/70 lantai kayu parket 600jtan,615000000.0,2,70.0,70.0,Bandung,2025-04-27T14:33:43.216954
rumah murah lahan luas 224 m2 di perumahan cluster gentan,999000000.0,8,275.0,224.0,Sukoharjo,2025-04-27T14:33:43.491918
super luxury villa los pantai saba gianyar bali investasi ideal,42000000000.0,6,1500.0,2335.0,Gianyar,2025-04-27T14:33:43.730122
jual cepat murah town house jalan gunung batu pasteur 10 menit tol,2500000000.0,3,150.0,65.0,Bandung,2025-04-27T14:33:44.003139
"huniah muslim strategis, bebas banjir, shm, fasilitas islami lengkap",815000000.0,3,56.0,55.0,Bekasi,2025-04-27T14:33:44.294808
dijual cepat rumah di executive paradise townhouse - p antasari,30000000000.0,6,524.0,781.0,Jakarta Selatan,2025-04-27T14:33:44.570298
rumah 2 lantai murah siap huni dharma husada mas surabaya timur,1900000000.0,4,200.0,120.0,Surabaya,2025-04-27T14:33:44.905647
rumah cantik kebraon surabaya,2400000000.0,5,214.0,150.0,Surabaya,2025-04-27T14:33:45.219930
rumah baru 2lantai free biaya dan cicilan 6 bulan di pamulang tangsel,1200000000.0,3,100.0,83.0,Tangerang Selatan,2025-04-27T14:33:45.508459
rumah dijual brand new murah,700000000.0,2,55.0,40.0,Jakarta Barat,2025-04-27T14:33:45.635181
"rumah murah 2 lantai, akses tol dan stasiun, taman cimanggu kota bogor",1195000000.0,5,150.0,96.0,Bogor,2025-04-27T14:33:45.770825
rumah mewah dinding bata merah pinggir jalan raya 10 menit lrt cibubur,892000000.0,3,82.0,60.0,Depok,2025-04-27T14:33:45.945090
"3 lantai di bintaro siap huni, shm, bf 10 juta free biaya lainnya",1792000000.0,4,130.0,60.0,Jakarta Selatan,2025-04-27T14:33:46.099019
jual rumah di puspitaloka bsd serpong,11800000000.0,4,485.0,343.0,Tangerang Selatan,2025-04-27T14:33:46.374743
dijual rumah baru gress 2 lantai,2500000000.0,3,136.0,91.0,Surabaya,2025-04-27T14:33:46.502118
rumah murah baru renov di pinus regency soekarno hatta lb 250,1500000000.0,5,250.0,189.0,Bandung,2025-04-27T14:33:46.634688
rumah siap huni di kota bogor tanah luas design modern klasik,1150000000.0,3,110.0,109.0,Bogor,2025-04-27T14:33:46.949534
rumah murah di perumahan jaten papahan karanganyar,275000000.0,2,36.0,70.0,Karanganyar,2025-04-27T14:33:47.072592
rumah murah komplek riung bandung 3rts jutaan,385000000.0,2,55.0,66.0,Bandung,2025-04-27T14:33:55.550995
